  1 0.0080000 -17.9378 -17.9340 -17.9091 -17.9364 -17.9327 -17.9073 -17.9350 -17.9311 -17.9055 -17.9341 -17.9301 -17.9042 -17.9331 -17.9291 -17.9034 -17.9326 -17.9287 -17.9028 -17.9322 -17.9283 -17.9025 -17.9320 -17.9283 -17.9026 -17.9322 -17.9284 -17.9028 -17.9324 -17.9289 -17.9034 -17.9334 -17.9298 -17.9044 -17.9350 -17.9315 -17.9055 -17.9358 -17.9326 -17.9074 -17.9359 -17.9328 -17.9091 -17.9355 -17.9325 -17.9093 -17.9350 -17.9322 -17.9093 -17.9345 -17.9318 -17.9093 -17.9341 -17.9314 -17.9092 -17.9338 -17.9312 -17.9091 -17.9336 -17.9310 -17.9092 -17.9334 -17.9309 -17.9093 -17.9333 -17.9309 -17.9094 -17.9331 -17.9308 -17.9095 -17.9331 -17.9308 -17.9098 -17.9331 -17.9309 -17.9100 -17.9331 -17.9309 -17.9100 -17.9330 -17.9310 -17.9093 -17.9328 -17.9307 -17.9065 -17.9329 -17.9309 -17.9011 -17.9329 -17.9310 -17.8919 -17.9329 -17.9311 -17.8775
  1 0.0090000 -17.9426 -17.9402 -17.9183 -17.9420 -17.9393 -17.9169 -17.9414 -17.9386 -17.9152 -17.9405 -17.9376 -17.9140 -17.9398 -17.9368 -17.9129 -17.9395 -17.9363 -17.9120 -17.9391 -17.9359 -17.9116 -17.9388 -17.9356 -17.9110 -17.9388 -17.9356 -17.9108 -17.9390 -17.9358 -17.9111 -17.9398 -17.9365 -17.9116 -17.9407 -17.9376 -17.9125 -17.9405 -17.9377 -17.9139 -17.9399 -17.9371 -17.9143 -17.9391 -17.9364 -17.9139 -17.9381 -17.9356 -17.9134 -17.9373 -17.9348 -17.9130 -17.9366 -17.9342 -17.9125 -17.9361 -17.9336 -17.9122 -17.9356 -17.9332 -17.9119 -17.9352 -17.9329 -17.9118 -17.9348 -17.9325 -17.9116 -17.9344 -17.9323 -17.9115 -17.9342 -17.9321 -17.9115 -17.9339 -17.9319 -17.9115 -17.9337 -17.9317 -17.9117 -17.9332 -17.9314 -17.9114 -17.9331 -17.9313 -17.9106 -17.9330 -17.9313 -17.9080 -17.9329 -17.9314 -17.9031 -17.9328 -17.9315 -17.8941
  1 0.0110000 -17.9426 -17.9402 -17.9183 -17.9420 -17.9393 -17.9169 -17.9414 -17.9386 -17.9152 -17.9405 -17.9376 -17.9140 -17.9398 -17.9368 -17.9129 -17.9395 -17.9363 -17.9120 -17.9391 -17.9359 -17.9116 -17.9388 -17.9356 -17.9110 -17.9388 -17.9356 -17.9108 -17.9390 -17.9358 -17.9111 -17.9398 -17.9365 -17.9116 -17.9407 -17.9376 -17.9125 -17.9405 -17.9377 -17.9139 -17.9399 -17.9371 -17.9143 -17.9391 -17.9364 -17.9139 -17.9381 -17.9356 -17.9134 -17.9373 -17.9348 -17.9130 -17.9366 -17.9342 -17.9125 -17.9361 -17.9336 -17.9122 -17.9356 -17.9332 -17.9119 -17.9352 -17.9329 -17.9118 -17.9348 -17.9325 -17.9116 -17.9344 -17.9323 -17.9115 -17.9342 -17.9321 -17.9115 -17.9339 -17.9319 -17.9115 -17.9337 -17.9317 -17.9117 -17.9332 -17.9314 -17.9114 -17.9331 -17.9313 -17.9106 -17.9330 -17.9313 -17.9080 -17.9329 -17.9314 -17.9031 -17.9328 -17.9315 -17.8941
  1 0.0120000 -17.9426 -17.9402 -17.9183 -17.9420 -17.9393 -17.9169 -17.9414 -17.9386 -17.9152 -17.9405 -17.9376 -17.9140 -17.9398 -17.9368 -17.9129 -17.9395 -17.9363 -17.9120 -17.9391 -17.9359 -17.9116 -17.9388 -17.9356 -17.9110 -17.9388 -17.9356 -17.9108 -17.9390 -17.9358 -17.9111 -17.9398 -17.9365 -17.9116 -17.9407 -17.9376 -17.9125 -17.9405 -17.9377 -17.9139 -17.9399 -17.9371 -17.9143 -17.9391 -17.9364 -17.9139 -17.9381 -17.9356 -17.9134 -17.9373 -17.9348 -17.9130 -17.9366 -17.9342 -17.9125 -17.9361 -17.9336 -17.9122 -17.9356 -17.9332 -17.9119 -17.9352 -17.9329 -17.9118 -17.9348 -17.9325 -17.9116 -17.9344 -17.9323 -17.9115 -17.9342 -17.9321 -17.9115 -17.9339 -17.9319 -17.9115 -17.9337 -17.9317 -17.9117 -17.9332 -17.9314 -17.9114 -17.9331 -17.9313 -17.9106 -17.9330 -17.9313 -17.9080 -17.9329 -17.9314 -17.9031 -17.9328 -17.9315 -17.8941
  1 0.0140000 -17.9388 -17.9371 -17.9173 -17.9383 -17.9367 -17.9162 -17.9380 -17.9361 -17.9153 -17.9379 -17.9357 -17.9147 -17.9374 -17.9356 -17.9143 -17.9375 -17.9356 -17.9140 -17.9376 -17.9357 -17.9137 -17.9379 -17.9358 -17.9137 -17.9386 -17.9364 -17.9141 -17.9393 -17.9372 -17.9147 -17.9404 -17.9382 -17.9157 -17.9405 -17.9385 -17.9166 -17.9400 -17.9378 -17.9163 -17.9390 -17.9368 -17.9156 -17.9378 -17.9358 -17.9147 -17.9366 -17.9348 -17.9139 -17.9356 -17.9339 -17.9133 -17.9349 -17.9331 -17.9126 -17.9343 -17.9324 -17.9121 -17.9337 -17.9318 -17.9117 -17.9332 -17.9314 -17.9113 -17.9327 -17.9310 -17.9110 -17.9323 -17.9306 -17.9107 -17.9319 -17.9302 -17.9104 -17.9315 -17.9297 -17.9103 -17.9311 -17.9296 -17.9102 -17.9308 -17.9291 -17.9098 -17.9304 -17.9290 -17.9093 -17.9302 -17.9290 -17.9078 -17.9300 -17.9289 -17.9037 -17.9298 -17.9289 -17.8965
  1 0.0160000 -17.9345 -17.9353 -17.9158 -17.9352 -17.9350 -17.9148 -17.9362 -17.9346 -17.9138 -17.9355 -17.9343 -17.9132 -17.9358 -17.9340 -17.9128 -17.9351 -17.9336 -17.9124 -17.9353 -17.9337 -17.9124 -17.9355 -17.9340 -17.9125 -17.9362 -17.9345 -17.9130 -17.9368 -17.9353 -17.9136 -17.9378 -17.9362 -17.9148 -17.9379 -17.9361 -17.9154 -17.9371 -17.9360 -17.9149 -17.9360 -17.9349 -17.9141 -17.9350 -17.9336 -17.9132 -17.9343 -17.9324 -17.9124 -17.9338 -17.9317 -17.9116 -17.9332 -17.9310 -17.9110 -17.9327 -17.9303 -17.9105 -17.9322 -17.9298 -17.9100 -17.9318 -17.9293 -17.9097 -17.9315 -17.9290 -17.9094 -17.9310 -17.9286 -17.9091 -17.9307 -17.9283 -17.9090 -17.9303 -17.9279 -17.9088 -17.9300 -17.9277 -17.9086 -17.9297 -17.9274 -17.9087 -17.9294 -17.9272 -17.9087 -17.9291 -17.9271 -17.9085 -17.9289 -17.9270 -17.9067 -17.9285 -17.9268 -17.9028
  1 0.0190000 -17.9345 -17.9353 -17.9158 -17.9352 -17.9350 -17.9148 -17.9362 -17.9346 -17.9138 -17.9355 -17.9343 -17.9132 -17.9358 -17.9340 -17.9128 -17.9351 -17.9336 -17.9124 -17.9353 -17.9337 -17.9124 -17.9355 -17.9340 -17.9125 -17.9362 -17.9345 -17.9130 -17.9368 -17.9353 -17.9136 -17.9378 -17.9362 -17.9148 -17.9379 -17.9361 -17.9154 -17.9371 -17.9360 -17.9149 -17.9360 -17.9349 -17.9141 -17.9350 -17.9336 -17.9132 -17.9343 -17.9324 -17.9124 -17.9338 -17.9317 -17.9116 -17.9332 -17.9310 -17.9110 -17.9327 -17.9303 -17.9105 -17.9322 -17.9298 -17.9100 -17.9318 -17.9293 -17.9097 -17.9315 -17.9290 -17.9094 -17.9310 -17.9286 -17.9091 -17.9307 -17.9283 -17.9090 -17.9303 -17.9279 -17.9088 -17.9300 -17.9277 -17.9086 -17.9297 -17.9274 -17.9087 -17.9294 -17.9272 -17.9087 -17.9291 -17.9271 -17.9085 -17.9289 -17.9270 -17.9067 -17.9285 -17.9268 -17.9028
  1 0.0200000 -17.9345 -17.9353 -17.9158 -17.9352 -17.9350 -17.9148 -17.9362 -17.9346 -17.9138 -17.9355 -17.9343 -17.9132 -17.9358 -17.9340 -17.9128 -17.9351 -17.9336 -17.9124 -17.9353 -17.9337 -17.9124 -17.9355 -17.9340 -17.9125 -17.9362 -17.9345 -17.9130 -17.9368 -17.9353 -17.9136 -17.9378 -17.9362 -17.9148 -17.9379 -17.9361 -17.9154 -17.9371 -17.9360 -17.9149 -17.9360 -17.9349 -17.9141 -17.9350 -17.9336 -17.9132 -17.9343 -17.9324 -17.9124 -17.9338 -17.9317 -17.9116 -17.9332 -17.9310 -17.9110 -17.9327 -17.9303 -17.9105 -17.9322 -17.9298 -17.9100 -17.9318 -17.9293 -17.9097 -17.9315 -17.9290 -17.9094 -17.9310 -17.9286 -17.9091 -17.9307 -17.9283 -17.9090 -17.9303 -17.9279 -17.9088 -17.9300 -17.9277 -17.9086 -17.9297 -17.9274 -17.9087 -17.9294 -17.9272 -17.9087 -17.9291 -17.9271 -17.9085 -17.9289 -17.9270 -17.9067 -17.9285 -17.9268 -17.9028
  1 0.0220000 -17.9345 -17.9353 -17.9158 -17.9352 -17.9350 -17.9148 -17.9362 -17.9346 -17.9138 -17.9355 -17.9343 -17.9132 -17.9358 -17.9340 -17.9128 -17.9351 -17.9336 -17.9124 -17.9353 -17.9337 -17.9124 -17.9355 -17.9340 -17.9125 -17.9362 -17.9345 -17.9130 -17.9368 -17.9353 -17.9136 -17.9378 -17.9362 -17.9148 -17.9379 -17.9361 -17.9154 -17.9371 -17.9360 -17.9149 -17.9360 -17.9349 -17.9141 -17.9350 -17.9336 -17.9132 -17.9343 -17.9324 -17.9124 -17.9338 -17.9317 -17.9116 -17.9332 -17.9310 -17.9110 -17.9327 -17.9303 -17.9105 -17.9322 -17.9298 -17.9100 -17.9318 -17.9293 -17.9097 -17.9315 -17.9290 -17.9094 -17.9310 -17.9286 -17.9091 -17.9307 -17.9283 -17.9090 -17.9303 -17.9279 -17.9088 -17.9300 -17.9277 -17.9086 -17.9297 -17.9274 -17.9087 -17.9294 -17.9272 -17.9087 -17.9291 -17.9271 -17.9085 -17.9289 -17.9270 -17.9067 -17.9285 -17.9268 -17.9028
  1 0.0250000 -17.9326 -17.9310 -17.9138 -17.9322 -17.9320 -17.9129 -17.9319 -17.9330 -17.9118 -17.9328 -17.9323 -17.9111 -17.9340 -17.9324 -17.9107 -17.9335 -17.9320 -17.9103 -17.9331 -17.9316 -17.9101 -17.9330 -17.9316 -17.9101 -17.9333 -17.9319 -17.9106 -17.9335 -17.9325 -17.9114 -17.9339 -17.9334 -17.9126 -17.9334 -17.9335 -17.9131 -17.9329 -17.9327 -17.9126 -17.9324 -17.9318 -17.9118 -17.9318 -17.9311 -17.9109 -17.9314 -17.9305 -17.9101 -17.9309 -17.9300 -17.9094 -17.9305 -17.9296 -17.9089 -17.9301 -17.9292 -17.9084 -17.9297 -17.9289 -17.9080 -17.9293 -17.9287 -17.9077 -17.9290 -17.9284 -17.9075 -17.9288 -17.9282 -17.9073 -17.9284 -17.9281 -17.9072 -17.9282 -17.9280 -17.9070 -17.9280 -17.9279 -17.9068 -17.9278 -17.9277 -17.9069 -17.9276 -17.9274 -17.9069 -17.9274 -17.9272 -17.9069 -17.9270 -17.9268 -17.9066 -17.9267 -17.9265 -17.9049
